monthly_negative_reviews,monthly_positive_reviews,monthly_not_recommended,monthly_avg_helpful,monthly_avg_length_words,monthly_negative_rate,monthly_positive_rate,monthly_not_recommended_rate,prev_month_avg_rating,prev_month_negative_rate,rolling_3m_avg_rating,total_reviews,avg_rating,min_rating,max_rating,negative_reviews,neutral_reviews,positive_reviews,not_recommended_count,avg_helpful_votes,total_helpful_votes,avg_review_length_words,negative_review_rate,positive_review_rate,not_recommended_rate,review_period_days,review_frequency,monthly_reviews,name,year_month,brand_x,primaryCategories_x,year_month_date,first_review_date,last_review_date,brand_y,primaryCategories_y,year_month_date_is_null,prev_month_avg_rating_is_null,prev_month_negative_rate_is_null,first_review_date_is_null,last_review_date_is_null,review_period_days_is_null,review_frequency_is_null,sales_drop_risk
2.0,-0.1518987341772152,2.0,9.0,2.7371794871794877,9.383244206773618,-3.4899559660197967,8.0,0.0,0.0,-4.03953143635218,0.0,0.41655611630023265,0.0,0.0,0.13333333333333333,0.0,0.0,0.2857142857142857,0.12690883194135277,-0.18699186991869918,0.37521279518489875,0.41050839151179014,-0.27421147317699474,0.23907780345548582,0.011037527593818985,0.035525636317805545,5,"All-New Fire HD 8 Kids Edition Tablet, 8 HD Display, 32 GB, Blue Kid-Proof Case",2017-06,Amazon,Electronics,2017-06-01,2017-06-15 00:00:00+00:00,2018-09-10 00:32:46+00:00,Amazon,Electronics,0,1,1,0,0,0,0,0
0.0,0.1518987341772152,0.0,5.2,0.7337606837606839,0.0,0.3884634868677419,0.0,-3.447988505747125,9.931972789115648,-1.5437837667245493,0.0,0.41655611630023265,0.0,0.0,0.13333333333333333,0.0,0.0,0.2857142857142857,0.12690883194135277,-0.18699186991869918,0.37521279518489875,0.41050839151179014,-0.27421147317699474,0.23907780345548582,0.011037527593818985,0.035525636317805545,15,"All-New Fire HD 8 Kids Edition Tablet, 8 HD Display, 32 GB, Blue Kid-Proof Case",2017-07,Amazon,Electronics,2017-07-01,2017-06-15 00:00:00+00:00,2018-09-10 00:32:46+00:00,Amazon,Electronics,0,0,0,0,0,0,0,1
1.0,0.10126582278481013,1.0,0.0,0.6397435897435898,1.6755793226381461,-0.30411141543360387,1.4285714285714284,0.747466039707418,0.0,-1.2268634277242165,0.0,0.41655611630023265,0.0,0.0,0.13333333333333333,0.0,0.0,0.2857142857142857,0.12690883194135277,-0.18699186991869918,0.37521279518489875,0.41050839151179014,-0.27421147317699474,0.23907780345548582,0.011037527593818985,0.035525636317805545,14,"All-New Fire HD 8 Kids Edition Tablet, 8 HD Display, 32 GB, Blue Kid-Proof Case",2017-08,Amazon,Electronics,2017-08-01,2017-06-15 00:00:00+00:00,2018-09-10 00:32:46+00:00,Amazon,Electronics,0,0,0,0,0,0,0,1
1.0,0.20253164556962025,1.0,0.0,0.15256410256410263,1.1729055258467023,-1.0659438079650851,1.0,-0.5511270338856538,1.7735665694849367,0.09033673124592076,0.0,0.41655611630023265,0.0,0.0,0.13333333333333333,0.0,0.0,0.2857142857142857,0.12690883194135277,-0.18699186991869918,0.37521279518489875,0.41050839151179014,-0.27421147317699474,0.23907780345548582,0.011037527593818985,0.035525636317805545,20,"All-New Fire HD 8 Kids Edition Tablet, 8 HD Display, 32 GB, Blue Kid-Proof Case",2017-09,Amazon,Electronics,2017-09-01,2017-06-15 00:00:00+00:00,2018-09-10 00:32:46+00:00,Amazon,Electronics,0,0,0,0,0,0,0,1
0.0,0.12658227848101267,0.0,1.4000000000000001,0.10128205128205135,0.0,-0.257939755280181,0.0,-0.12658699059561207,1.241496598639456,-0.0020983676291763333,0.0,0.41655611630023265,0.0,0.0,0.13333333333333333,0.0,0.0,0.2857142857142857,0.12690883194135277,-0.18699186991869918,0.37521279518489875,0.41050839151179014,-0.27421147317699474,0.23907780345548582,0.011037527593818985,0.035525636317805545,15,"All-New Fire HD 8 Kids Edition Tablet, 8 HD Display, 32 GB, Blue Kid-Proof Case",2017-10,Amazon,Electronics,2017-10-01,2017-06-15 00:00:00+00:00,2018-09-10 00:32:46+00:00,Amazon,Electronics,0,0,0,0,0,0,0,0
1.0,0.27848101265822783,1.0,0.14285714285714285,0.299084249084249,1.117052881758764,-0.07325311466648934,0.9523809523809523,0.5143852316266108,0.0,0.2620019148711011,0.0,0.41655611630023265,0.0,0.0,0.13333333333333333,0.0,0.0,0.2857142857142857,0.12690883194135277,-0.18699186991869918,0.37521279518489875,0.41050839151179014,-0.27421147317699474,0.23907780345548582,0.011037527593818985,0.035525636317805545,21,"All-New Fire HD 8 Kids Edition Tablet, 8 HD Display, 32 GB, Blue Kid-Proof Case",2017-11,Amazon,Electronics,2017-11-01,2017-06-15 00:00:00+00:00,2018-09-10 00:32:46+00:00,Amazon,Electronics,0,0,0,0,0,0,0,0
1.0,0.6582278481012658,2.0,0.0,0.0012820512820512092,0.5864527629233511,-0.8235425921596138,1.0,0.11481813205950964,1.182377712989958,0.4006545631837467,0.0,0.41655611630023265,0.0,0.0,0.13333333333333333,0.0,0.0,0.2857142857142857,0.12690883194135277,-0.18699186991869918,0.37521279518489875,0.41050839151179014,-0.27421147317699474,0.23907780345548582,0.011037527593818985,0.035525636317805545,40,"All-New Fire HD 8 Kids Edition Tablet, 8 HD Display, 32 GB, Blue Kid-Proof Case",2017-12,Amazon,Electronics,2017-12-01,2017-06-15 00:00:00+00:00,2018-09-10 00:32:46+00:00,Amazon,Electronics,0,0,0,0,0,0,0,0
0.0,0.7088607594936709,2.0,0.037500000000000006,-0.28076923076923066,0.0,-0.33874016054867107,1.0,0.2230342215256018,0.620748299319728,0.28511068958987534,0.0,0.41655611630023265,0.0,0.0,0.13333333333333333,0.0,0.0,0.2857142857142857,0.12690883194135277,-0.18699186991869918,0.37521279518489875,0.41050839151179014,-0.27421147317699474,0.23907780345548582,0.011037527593818985,0.035525636317805545,40,"All-New Fire HD 8 Kids Edition Tablet, 8 HD Display, 32 GB, Blue Kid-Proof Case",2018-01,Amazon,Electronics,2018-01-01,2017-06-15 00:00:00+00:00,2018-09-10 00:32:46+00:00,Amazon,Electronics,0,0,0,0,0,0,0,0
0.0,0.0759493670886076,0.0,0.125,0.011538461538461612,0.0,0.3884634868677419,0.0,0.2230342215256018,0.0,0.5822235074026911,0.0,0.41655611630023265,0.0,0.0,0.13333333333333333,0.0,0.0,0.2857142857142857,0.12690883194135277,-0.18699186991869918,0.37521279518489875,0.41050839151179014,-0.27421147317699474,0.23907780345548582,0.011037527593818985,0.035525636317805545,12,"All-New Fire HD 8 Kids Edition Tablet, 8 HD Display, 32 GB, Blue Kid-Proof Case",2018-02,Amazon,Electronics,2018-02-01,2017-06-15 00:00:00+00:00,2018-09-10 00:32:46+00:00,Amazon,Electronics,0,0,0,0,0,0,0,0
1.0,0.1518987341772152,1.0,0.0,0.21025641025641034,1.4661319073083778,-0.21753955264593594,1.25,0.8640064437478215,0.0,0.5475603453245279,0.0,0.41655611630023265,0.0,0.0,0.13333333333333333,0.0,0.0,0.2857142857142857,0.12690883194135277,-0.18699186991869918,0.37521279518489875,0.41050839151179014,-0.27421147317699474,0.23907780345548582,0.011037527593818985,0.035525636317805545,16,"All-New Fire HD 8 Kids Edition Tablet, 8 HD Display, 32 GB, Blue Kid-Proof Case",2018-03,Amazon,Electronics,2018-03-01,2017-06-15 00:00:00+00:00,2018-09-10 00:32:46+00:00,Amazon,Electronics,0,0,0,0,0,0,0,0
1.0,0.12658227848101267,1.0,0.1,0.822649572649573,1.5638740344622697,-0.257939755280181,1.3333333333333333,0.13562891849529754,1.5518707482993197,0.6631042189183992,0.0,0.41655611630023265,0.0,0.0,0.13333333333333333,0.0,0.0,0.2857142857142857,0.12690883194135277,-0.18699186991869918,0.37521279518489875,0.41050839151179014,-0.27421147317699474,0.23907780345548582,0.011037527593818985,0.035525636317805545,15,"All-New Fire HD 8 Kids Edition Tablet, 8 HD Display, 32 GB, Blue Kid-Proof Case",2018-04,Amazon,Electronics,2018-04-01,2017-06-15 00:00:00+00:00,2018-09-10 00:32:46+00:00,Amazon,Electronics,0,0,0,0,0,0,0,0
1.0,0.10126582278481013,1.0,0.5357142857142858,1.4602564102564104,1.6755793226381461,-0.30411141543360387,1.4285714285714284,0.5143852316266108,1.655328798185941,0.3990039364181218,0.0,0.41655611630023265,0.0,0.0,0.13333333333333333,0.0,0.0,0.2857142857142857,0.12690883194135277,-0.18699186991869918,0.37521279518489875,0.41050839151179014,-0.27421147317699474,0.23907780345548582,0.011037527593818985,0.035525636317805545,14,"All-New Fire HD 8 Kids Edition Tablet, 8 HD Display, 32 GB, Blue Kid-Proof Case",2018-05,Amazon,Electronics,2018-05-01,2017-06-15 00:00:00+00:00,2018-09-10 00:32:46+00:00,Amazon,Electronics,0,0,0,0,0,0,0,0
0.0,-0.17721518987341772,0.0,0.0,0.10128205128205135,0.0,0.3884634868677419,0.0,0.19806127780265817,1.7735665694849367,0.9189513675905449,0.0,0.41655611630023265,0.0,0.0,0.13333333333333333,0.0,0.0,0.2857142857142857,0.12690883194135277,-0.18699186991869918,0.37521279518489875,0.41050839151179014,-0.27421147317699474,0.23907780345548582,0.011037527593818985,0.035525636317805545,2,"All-New Fire HD 8 Kids Edition Tablet, 8 HD Display, 32 GB, Blue Kid-Proof Case",2018-07,Amazon,Electronics,2018-07-01,2017-06-15 00:00:00+00:00,2018-09-10 00:32:46+00:00,Amazon,Electronics,0,0,0,0,0,0,0,0
0.0,-0.17721518987341772,0.0,0.0,6.921794871794871,0.0,0.3884634868677419,0.0,1.4467084639498426,0.0,0.595428521527705,0.0,0.41655611630023265,0.0,0.0,0.13333333333333333,0.0,0.0,0.2857142857142857,0.12690883194135277,-0.18699186991869918,0.37521279518489875,0.41050839151179014,-0.27421147317699474,0.23907780345548582,0.011037527593818985,0.035525636317805545,2,"All-New Fire HD 8 Kids Edition Tablet, 8 HD Display, 32 GB, Blue Kid-Proof Case",2018-08,Amazon,Electronics,2018-08-01,2017-06-15 00:00:00+00:00,2018-09-10 00:32:46+00:00,Amazon,Electronics,0,0,0,0,0,0,0,0
0.0,-0.17721518987341772,0.0,0.0,-0.15512820512820505,0.0,0.3884634868677419,0.0,-0.30139759665621746,0.0,0.39735330965249693,0.0,0.41655611630023265,0.0,0.0,0.13333333333333333,0.0,0.0,0.2857142857142857,0.12690883194135277,-0.18699186991869918,0.37521279518489875,0.41050839151179014,-0.27421147317699474,0.23907780345548582,0.011037527593818985,0.035525636317805545,2,"All-New Fire HD 8 Kids Edition Tablet, 8 HD Display, 32 GB, Blue Kid-Proof Case",2018-09,Amazon,Electronics,2018-09-01,2017-06-15 00:00:00+00:00,2018-09-10 00:32:46+00:00,Amazon,Electronics,0,0,0,0,0,0,0,1
0.0,-0.12658227848101267,0.0,10.875,0.6653846153846155,0.0,0.3884634868677419,0.0,0.0,0.0,1.7838797927789571,0.06430868167202572,0.5105802790700422,0.0,0.0,0.03333333333333333,0.022727272727272728,0.07200929152148665,0.14285714285714285,0.0,-0.24390243902439024,-0.03480634242268337,-0.55030033343462,0.2749531968363768,-0.14198827338759085,-0.24061810154525387,0.20943515808391777,4,"All-New Fire HD 8 Kids Edition Tablet, 8 HD Display, 32 GB, Pink Kid-Proof Case",2017-06,Amazon,Electronics,2017-06-01,2017-06-21 00:00:00+00:00,2018-05-25 00:00:00+00:00,Amazon,Electronics,0,1,1,0,0,0,0,0
0.0,0.0759493670886076,0.0,5.375000000000001,0.05427350427350447,0.0,0.3884634868677419,0.0,1.4467084639498426,0.0,1.263932361606534,0.06430868167202572,0.5105802790700422,0.0,0.0,0.03333333333333333,0.022727272727272728,0.07200929152148665,0.14285714285714285,0.0,-0.24390243902439024,-0.03480634242268337,-0.55030033343462,0.2749531968363768,-0.14198827338759085,-0.24061810154525387,0.20943515808391777,12,"All-New Fire HD 8 Kids Edition Tablet, 8 HD Display, 32 GB, Pink Kid-Proof Case",2017-07,Amazon,Electronics,2017-07-01,2017-06-21 00:00:00+00:00,2018-05-25 00:00:00+00:00,Amazon,Electronics,0,0,0,0,0,0,0,0
1.0,0.25316455696202533,1.0,0.0,0.7730769230769232,1.1729055258467023,-0.0963389447432008,1.0,0.5726554336468126,0.0,0.6746586062777882,0.06430868167202572,0.5105802790700422,0.0,0.0,0.03333333333333333,0.022727272727272728,0.07200929152148665,0.14285714285714285,0.0,-0.24390243902439024,-0.03480634242268337,-0.55030033343462,0.2749531968363768,-0.14198827338759085,-0.24061810154525387,0.20943515808391777,20,"All-New Fire HD 8 Kids Edition Tablet, 8 HD Display, 32 GB, Pink Kid-Proof Case",2017-08,Amazon,Electronics,2017-08-01,2017-06-21 00:00:00+00:00,2018-05-25 00:00:00+00:00,Amazon,Electronics,0,0,0,0,0,0,0,0
1.0,0.35443037974683544,1.0,0.0,0.3125641025641025,0.9383244206773619,-0.38722040370976535,0.7999999999999999,-0.47620820271682285,1.241496598639456,0.009125894377086196,0.06430868167202572,0.5105802790700422,0.0,0.0,0.03333333333333333,0.022727272727272728,0.07200929152148665,0.14285714285714285,0.0,-0.24390243902439024,-0.03480634242268337,-0.55030033343462,0.2749531968363768,-0.14198827338759085,-0.24061810154525387,0.20943515808391777,25,"All-New Fire HD 8 Kids Edition Tablet, 8 HD Display, 32 GB, Pink Kid-Proof Case",2017-09,Amazon,Electronics,2017-09-01,2017-06-21 00:00:00+00:00,2018-05-25 00:00:00+00:00,Amazon,Electronics,0,0,0,0,0,0,0,0
0.0,0.25316455696202533,0.0,1.0,0.1403540903540903,0.0,-0.5349697162007195,0.0,-0.23147335423197654,0.9931972789115647,-0.04039290859171582,0.06430868167202572,0.5105802790700422,0.0,0.0,0.03333333333333333,0.022727272727272728,0.07200929152148665,0.14285714285714285,0.0,-0.24390243902439024,-0.03480634242268337,-0.55030033343462,0.2749531968363768,-0.14198827338759085,-0.24061810154525387,0.20943515808391777,21,"All-New Fire HD 8 Kids Edition Tablet, 8 HD Display, 32 GB, Pink Kid-Proof Case",2017-10,Amazon,Electronics,2017-10-01,2017-06-21 00:00:00+00:00,2018-05-25 00:00:00+00:00,Amazon,Electronics,0,0,0,0,0,0,0,0
1.0,0.25316455696202533,1.0,0.0,-0.34230769230769215,1.1729055258467023,-0.0963389447432008,1.0,0.44779071503209444,0.0,0.3755650363462248,0.06430868167202572,0.5105802790700422,0.0,0.0,0.03333333333333333,0.022727272727272728,0.07200929152148665,0.14285714285714285,0.0,-0.24390243902439024,-0.03480634242268337,-0.55030033343462,0.2749531968363768,-0.14198827338759085,-0.24061810154525387,0.20943515808391777,20,"All-New Fire HD 8 Kids Edition Tablet, 8 HD Display, 32 GB, Pink Kid-Proof Case",2017-11,Amazon,Electronics,2017-11-01,2017-06-21 00:00:00+00:00,2018-05-25 00:00:00+00:00,Amazon,Electronics,0,0,0,0,0,0,0,0
2.0,1.2151898734177216,3.0,0.09375,-0.09342948717948711,0.7330659536541889,-0.6720418322811943,0.9375,0.5726554336468126,1.241496598639456,0.45615688817795097,0.06430868167202572,0.5105802790700422,0.0,0.0,0.03333333333333333,0.022727272727272728,0.07200929152148665,0.14285714285714285,0.0,-0.24390243902439024,-0.03480634242268337,-0.55030033343462,0.2749531968363768,-0.14198827338759085,-0.24061810154525387,0.20943515808391777,64,"All-New Fire HD 8 Kids Edition Tablet, 8 HD Display, 32 GB, Pink Kid-Proof Case",2017-12,Amazon,Electronics,2017-12-01,2017-06-21 00:00:00+00:00,2018-05-25 00:00:00+00:00,Amazon,Electronics,0,0,0,0,0,0,0,0
1.0,1.0886075949367089,1.0,0.0,-0.28333333333333327,0.43440945401729714,0.029350574563339702,0.37037037037037035,-0.02825602468652058,0.7759353741496599,0.3131025684902982,0.06430868167202572,0.5105802790700422,0.0,0.0,0.03333333333333333,0.022727272727272728,0.07200929152148665,0.14285714285714285,0.0,-0.24390243902439024,-0.03480634242268337,-0.55030033343462,0.2749531968363768,-0.14198827338759085,-0.24061810154525387,0.20943515808391777,54,"All-New Fire HD 8 Kids Edition Tablet, 8 HD Display, 32 GB, Pink Kid-Proof Case",2018-01,Amazon,Electronics,2018-01-01,2017-06-21 00:00:00+00:00,2018-05-25 00:00:00+00:00,Amazon,Electronics,0,0,0,0,0,0,0,0
0.0,0.22784810126582278,0.0,0.08333333333333333,0.04430199430199421,0.0,0.3884634868677419,0.0,0.0870704168117945,0.4598135550516503,0.27458794395900654,0.06430868167202572,0.5105802790700422,0.0,0.0,0.03333333333333333,0.022727272727272728,0.07200929152148665,0.14285714285714285,0.0,-0.24390243902439024,-0.03480634242268337,-0.55030033343462,0.2749531968363768,-0.14198827338759085,-0.24061810154525387,0.20943515808391777,18,"All-New Fire HD 8 Kids Edition Tablet, 8 HD Display, 32 GB, Pink Kid-Proof Case",2018-02,Amazon,Electronics,2018-02-01,2017-06-21 00:00:00+00:00,2018-05-25 00:00:00+00:00,Amazon,Electronics,0,0,0,0,0,0,0,0
0.0,0.05063291139240506,1.0,0.0,-0.5183760683760682,0.0,-0.41954056581716226,1.6666666666666665,0.4755384302798096,0.0,0.28180943605862185,0.06430868167202572,0.5105802790700422,0.0,0.0,0.03333333333333333,0.022727272727272728,0.07200929152148665,0.14285714285714285,0.0,-0.24390243902439024,-0.03480634242268337,-0.55030033343462,0.2749531968363768,-0.14198827338759085,-0.24061810154525387,0.20943515808391777,12,"All-New Fire HD 8 Kids Edition Tablet, 8 HD Display, 32 GB, Pink Kid-Proof Case",2018-03,Amazon,Electronics,2018-03-01,2017-06-21 00:00:00+00:00,2018-05-25 00:00:00+00:00,Amazon,Electronics,0,0,0,0,0,0,0,0
0.0,0.5316455696202531,1.0,0.04838709677419355,0.1674524400330852,0.0,0.075687724538102,0.6451612903225806,-0.01004658655520849,0.0,0.46320089352857197,0.06430868167202572,0.5105802790700422,0.0,0.0,0.03333333333333333,0.022727272727272728,0.07200929152148665,0.14285714285714285,0.0,-0.24390243902439024,-0.03480634242268337,-0.55030033343462,0.2749531968363768,-0.14198827338759085,-0.24061810154525387,0.20943515808391777,31,"All-New Fire HD 8 Kids Edition Tablet, 8 HD Display, 32 GB, Pink Kid-Proof Case",2018-04,Amazon,Electronics,2018-04-01,2017-06-21 00:00:00+00:00,2018-05-25 00:00:00+00:00,Amazon,Electronics,0,0,0,0,0,0,0,0
0.0,0.0759493670886076,0.0,0.0,-0.07393162393162374,0.0,0.3884634868677419,0.0,0.5444601746047801,0.0,0.6172593916537313,0.06430868167202572,0.5105802790700422,0.0,0.0,0.03333333333333333,0.022727272727272728,0.07200929152148665,0.14285714285714285,0.0,-0.24390243902439024,-0.03480634242268337,-0.55030033343462,0.2749531968363768,-0.14198827338759085,-0.24061810154525387,0.20943515808391777,12,"All-New Fire HD 8 Kids Edition Tablet, 8 HD Display, 32 GB, Pink Kid-Proof Case",2018-05,Amazon,Electronics,2018-05-01,2017-06-21 00:00:00+00:00,2018-05-25 00:00:00+00:00,Amazon,Electronics,0,0,0,0,0,0,0,0
0.0,0.25316455696202533,0.0,17.13157894736842,0.9676788124156545,0.0,0.3884634868677419,0.0,0.0,0.0,0.9081788560675087,0.6966773847802786,-0.04049609737650519,0.0,0.0,0.3333333333333333,0.7954545454545454,0.7073170731707317,1.3333333333333333,-0.025754518304160062,0.4065040650406504,-0.1740097574106837,-0.7350776260855996,0.04315162833928113,0.000798559688706899,-0.23620309050772628,1.0657724167433604,19,"All-New Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Marine Blue - with Special Offers",2017-06,Amazon,Electronics,2017-06-01,2017-06-20 00:00:00+00:00,2018-05-26 00:00:00+00:00,Amazon,Electronics,0,1,1,0,0,0,0,0
2.0,1.0126582278481013,2.0,0.31730769230769235,0.08254437869822503,0.9022350198820788,-0.17092393422180704,0.7692307692307693,0.7106638068525549,0.0,0.5861061557866136,0.6966773847802786,-0.04049609737650519,0.0,0.0,0.3333333333333333,0.7954545454545454,0.7073170731707317,1.3333333333333333,-0.025754518304160062,0.4065040650406504,-0.1740097574106837,-0.7350776260855996,0.04315162833928113,0.000798559688706899,-0.23620309050772628,1.0657724167433604,52,"All-New Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Marine Blue - with Special Offers",2017-07,Amazon,Electronics,2017-07-01,2017-06-20 00:00:00+00:00,2018-05-26 00:00:00+00:00,Amazon,Electronics,0,0,0,0,0,0,0,0
